vendor_id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-06-01 00:15:39,2016-06-01 00:20:42,1,1.40,-73.970252990722656,40.794250488281250,1,N,-73.954551696777344,40.805870056152344,1,6.50,0.50,0.50,3.00,0.00,0.30,10.80
1,2016-06-01 00:15:39,2016-06-01 00:26:28,1,3.80,-73.985321044921875,40.757934570312500,1,N,-73.943656921386719,40.776535034179688,2,12.00,0.50,0.50,0.00,0.00,0.30,13.30
1,2016-06-01 00:15:40,2016-06-01 00:23:06,1,2.00,-73.985015869140625,40.769084930419922,1,N,-73.977210998535156,40.779449462890625,1,8.00,0.50,0.50,1.86,0.00,0.30,11.16
2,2016-06-01 00:15:40,2016-06-01 00:38:47,1,6.57,-73.956390380859375,40.771339416503906,1,N,-73.920570373535156,40.769870758056641,1,22.00,0.50,0.50,4.66,0.00,0.30,27.96
1,2016-06-01 00:15:41,2016-06-01 00:29:35,1,2.60,-73.995185852050781,40.749721527099609,1,N,-73.983108520507812,40.781478881835938,1,11.50,0.50,0.50,2.20,0.00,0.30,15.00
1,2016-06-01 00:15:41,2016-06-01 00:28:42,1,6.90,-73.870742797851563,40.773666381835938,1,N,-73.944854736328125,40.799072265625000,1,20.50,0.50,0.50,3.00,5.54,0.30,30.34
2,2016-06-01 00:15:41,2016-06-01 00:31:16,2,3.62,-73.980964660644531,40.684886932373047,1,N,-74.015693664550781,40.643581390380859,2,14.50,0.50,0.50,0.00,0.00,0.30,15.80
2,2016-06-01 00:15:41,2016-06-01 00:16:54,1,0.47,-73.992248535156250,40.743598937988281,1,N,-73.991638183593750,40.738571166992188,1,3.50,0.50,0.50,1.44,0.00,0.30,6.24
1,2016-06-01 00:15:42,2016-06-01 00:27:19,1,6.30,-73.989784240722656,40.762378692626953,1,N,-73.946479797363281,40.836288452148437,1,19.00,0.50,0.50,6.05,0.00,0.30,26.35
1,2016-06-01 00:15:42,2016-06-01 00:18:28,1,0.90,-73.966041564941406,40.757972717285156,1,N,-73.976928710937500,40.751724243164063,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:15:42,2016-06-01 00:42:58,1,5.65,-73.979568481445313,40.743659973144531,1,N,-73.914749145507813,40.775619506835938,1,22.50,0.50,0.50,3.00,0.00,0.30,26.80
2,2016-06-01 00:15:42,2016-06-01 00:31:11,1,2.55,-73.987930297851563,40.718978881835938,1,N,-74.004089355468750,40.742748260498047,1,12.00,0.50,0.50,2.66,0.00,0.30,15.96
2,2016-06-01 00:15:42,2016-06-01 00:27:49,5,6.54,-73.870819091796875,40.773708343505859,1,N,-73.842292785644531,40.721450805664063,1,19.50,0.50,0.50,4.16,0.00,0.30,24.96
1,2016-06-01 00:15:44,2016-06-01 00:24:57,1,2.30,-73.984161376953125,40.754844665527344,1,N,-73.990776062011719,40.731548309326172,1,9.50,0.50,0.50,2.15,0.00,0.30,12.95
1,2016-06-01 00:15:44,2016-06-01 00:22:23,1,1.80,-73.916694641113281,40.761825561523438,1,N,-73.885208129882813,40.759269714355469,2,8.00,0.50,0.50,0.00,0.00,0.30,9.30
2,2016-06-01 00:15:44,2016-06-01 00:17:27,1,0.44,-73.960792541503906,40.772338867187500,2,N,-73.958709716796875,40.768321990966797,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
2,2016-06-01 00:15:44,2016-06-01 00:26:35,1,1.87,-73.994071960449219,40.751789093017578,1,N,-73.971786499023438,40.757049560546875,1,9.00,0.50,0.50,2.06,0.00,0.30,12.36
2,2016-06-01 00:15:45,2016-06-01 00:47:27,1,14.64,-73.974800109863281,40.742130279541016,1,N,-73.824928283691406,40.873699188232422,2,42.50,0.50,0.50,0.00,0.00,0.30,43.80
2,2016-06-01 00:15:45,2016-06-01 00:25:01,5,1.91,-74.003440856933594,40.743499755859375,1,N,-73.984069824218750,40.727119445800781,1,9.00,0.50,0.50,2.00,0.00,0.30,12.30
2,2016-06-01 00:15:45,2016-06-01 00:29:22,1,3.60,-73.968589782714844,40.758750915527344,1,N,-73.954467773437500,40.731609344482422,1,14.00,0.50,0.50,3.06,0.00,0.30,18.36
1,2016-06-01 00:15:46,2016-06-01 00:26:35,1,3.60,-73.995040893554687,40.744766235351563,1,N,-74.016014099121094,40.708774566650391,1,12.50,0.50,0.50,1.50,0.00,0.30,15.30
2,2016-06-01 00:15:46,2016-06-01 00:28:38,1,3.93,-73.994323730468750,40.681011199951172,1,N,-73.948036193847656,40.688739776611328,1,13.50,0.50,0.50,4.44,0.00,0.30,19.24
2,2016-06-01 00:15:47,2016-06-01 00:25:12,1,2.52,-73.999923706054687,40.717979431152344,1,N,-73.976287841796875,40.744270324707031,1,9.50,0.50,0.50,2.16,0.00,0.30,12.96
1,2016-06-01 00:15:48,2016-06-01 00:21:00,2,1.40,-73.955192565917969,40.678615570068359,1,N,-73.931716918945313,40.677413940429687,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
2,2016-06-01 00:15:48,2016-06-01 00:28:49,1,2.68,-74.005638122558594,40.740608215332031,1,N,-74.011108398437500,40.708541870117188,1,11.50,0.50,0.50,2.56,0.00,0.30,15.36
1,2016-06-01 00:15:49,2016-06-01 00:50:31,1,17.50,-73.789848327636719,40.646549224853516,2,N,-73.987007141113281,40.759387969970703,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
1,2016-06-01 00:15:49,2016-06-01 00:18:54,1,0.80,-73.981201171875000,40.753051757812500,1,N,-73.991500854492187,40.748992919921875,1,4.50,0.50,0.50,1.70,0.00,0.30,7.50
1,2016-06-01 00:15:49,2016-06-01 00:22:00,1,1.30,-73.974960327148438,40.760025024414063,1,N,-73.982009887695313,40.775138854980469,1,6.50,0.50,0.50,1.55,0.00,0.30,9.35
2,2016-06-01 00:15:49,2016-06-01 00:21:04,1,1.17,-73.975112915039063,40.751140594482422,1,N,-73.962097167968750,40.759681701660156,1,6.00,0.50,0.50,1.46,0.00,0.30,8.76
2,2016-06-01 00:15:49,2016-06-01 00:24:53,5,1.36,-73.984519958496094,40.748508453369141,1,N,-73.986450195312500,40.760074615478516,2,8.00,0.50,0.50,0.00,0.00,0.30,9.30
1,2016-06-01 00:15:50,2016-06-01 00:27:50,1,3.50,-73.978561401367188,40.753147125244141,1,N,-73.973587036132812,40.792018890380859,1,12.50,0.50,0.50,2.75,0.00,0.30,16.55
2,2016-06-01 00:15:50,2016-06-01 00:22:28,1,1.15,-73.972213745117188,40.756248474121094,1,N,-73.962356567382813,40.760593414306641,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
1,2016-06-01 00:15:51,2016-06-01 00:24:42,1,5.60,-73.979988098144531,40.784019470214844,1,N,-73.940780639648437,40.844821929931641,1,16.50,0.50,0.50,3.00,0.00,0.30,20.80
2,2016-06-01 00:15:51,2016-06-01 00:26:44,1,2.37,-73.983581542968750,40.743968963623047,1,N,-74.009796142578125,40.726600646972656,2,10.50,0.50,0.50,0.00,0.00,0.30,11.80
2,2016-06-01 00:15:51,2016-06-01 00:26:52,1,2.55,-73.986099243164062,40.737590789794922,1,N,-73.982299804687500,40.764991760253906,1,10.50,0.50,0.50,1.00,0.00,0.30,12.80
2,2016-06-01 00:15:52,2016-06-01 00:41:31,1,8.66,-73.979606628417969,40.752468109130859,1,N,-73.985504150390625,40.670196533203125,1,28.00,0.50,0.50,5.86,0.00,0.30,35.16
1,2016-06-01 00:15:53,2016-06-01 00:28:32,1,6.70,-73.872810363769531,40.774166107177734,1,N,-73.817497253417969,40.707901000976563,2,19.50,0.50,0.50,0.00,0.00,0.30,20.80
2,2016-06-01 00:15:53,2016-06-01 00:19:30,1,0.91,-73.976577758789063,40.739521026611328,1,N,-73.987678527832031,40.741088867187500,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
1,2016-06-01 00:15:54,2016-06-01 00:31:48,1,12.50,-73.643653869628906,40.683895111083984,1,N,-73.537216186523438,40.755283355712891,2,34.00,0.50,0.50,0.00,0.00,0.30,35.30
2,2016-06-01 00:15:54,2016-06-01 00:23:53,1,1.98,-73.999320983886719,40.733951568603516,1,N,-73.990173339843750,40.756637573242188,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:15:54,2016-06-01 00:26:41,1,2.96,-74.010200500488281,40.720840454101563,1,N,-73.982818603515625,40.736270904541016,1,11.00,0.50,0.50,3.08,0.00,0.30,15.38
1,2016-06-01 00:15:55,2016-06-01 00:23:42,1,3.00,-73.951866149902344,40.777919769287109,1,N,-73.972488403320313,40.743473052978516,1,11.00,0.50,0.50,2.45,0.00,0.30,14.75
1,2016-06-01 00:15:55,2016-06-01 00:18:41,1,0.60,-73.996826171875000,40.747360229492187,1,N,-73.990638732910156,40.756050109863281,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:15:55,2016-06-01 00:20:52,1,0.56,-74.002861022949219,40.730903625488281,1,N,-73.994850158691406,40.726158142089844,1,5.00,0.50,0.50,1.89,0.00,0.30,8.19
1,2016-06-01 00:15:57,2016-06-01 00:25:50,1,2.30,-73.988357543945313,40.731407165527344,1,N,-73.966316223144531,40.758880615234375,1,10.00,0.50,0.50,2.00,0.00,0.30,13.30
1,2016-06-01 00:15:57,2016-06-01 00:25:18,1,2.00,-74.005752563476563,40.740623474121094,1,N,-74.004714965820313,40.716564178466797,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
1,2016-06-01 00:15:57,2016-06-01 00:26:01,3,1.90,-73.979240417480469,40.759372711181641,1,N,-73.976211547851563,40.776046752929688,1,9.00,0.50,0.50,2.00,0.00,0.30,12.30
2,2016-06-01 00:15:57,2016-06-01 00:38:03,1,5.85,-73.983901977539062,40.721324920654297,1,N,-73.959739685058594,40.654716491699219,2,21.50,0.50,0.50,0.00,0.00,0.30,22.80
1,2016-06-01 00:15:58,2016-06-01 00:41:07,1,6.30,-73.998977661132813,40.732395172119141,1,N,-73.950874328613281,40.665992736816406,1,22.50,0.50,0.50,4.75,0.00,0.30,28.55
1,2016-06-01 00:15:58,2016-06-01 00:37:12,1,4.90,-73.988372802734375,40.745254516601563,1,N,-73.996795654296875,40.687095642089844,2,18.00,0.50,0.50,0.00,0.00,0.30,19.30
1,2016-06-01 00:15:58,2016-06-01 00:27:34,1,6.30,-73.789840698242188,40.646827697753906,1,N,-73.812988281250000,40.719242095947266,2,19.00,0.50,0.50,0.00,0.00,0.30,20.30
1,2016-06-01 00:15:59,2016-06-01 00:21:21,2,1.60,-73.953681945800781,40.790557861328125,1,N,-73.964889526367187,40.801715850830078,1,7.00,0.50,0.50,1.65,0.00,0.30,9.95
1,2016-06-01 00:15:59,2016-06-01 00:38:51,1,12.70,-73.862770080566406,40.769062042236328,1,N,-74.007324218750000,40.719779968261719,1,36.50,0.50,0.50,7.55,0.00,0.30,45.35
2,2016-06-01 00:15:59,2016-06-01 00:25:16,1,1.92,-74.006568908691406,40.731948852539063,1,N,-74.009658813476562,40.711288452148438,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:16:00,2016-06-01 00:34:57,2,3.37,-73.972503662109375,40.756820678710937,1,N,-73.930809020996094,40.759189605712891,1,16.00,0.50,0.50,3.46,0.00,0.30,20.76
1,2016-06-01 00:16:01,2016-06-01 00:21:17,1,1.50,-73.982574462890625,40.773162841796875,1,N,-73.958915710449219,40.763263702392578,1,6.50,0.50,0.50,1.55,0.00,0.30,9.35
1,2016-06-01 00:16:02,2016-06-01 00:31:08,1,10.40,-73.862579345703125,40.768726348876953,1,N,-73.759399414062500,40.760562896728516,1,28.50,0.50,0.50,5.95,0.00,0.30,35.75
1,2016-06-01 00:16:02,2016-06-01 00:24:55,1,1.90,-73.988304138183594,40.732078552246094,1,N,-73.972892761230469,40.755393981933594,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:16:02,2016-06-01 00:52:20,1,22.97,-73.782257080078125,40.644660949707031,2,N,-73.986930847167969,40.760311126708984,1,52.00,0.00,0.50,4.00,5.54,0.30,62.34
2,2016-06-01 00:16:02,2016-06-01 00:38:24,3,9.41,-73.873168945312500,40.774101257324219,1,N,-73.985122680664062,40.760009765625000,1,28.00,0.50,0.50,6.97,5.54,0.30,41.81
1,2016-06-01 00:16:03,2016-06-01 00:27:37,1,1.60,-73.994834899902344,40.724662780761719,1,N,-74.007316589355469,40.706153869628906,1,9.50,0.50,0.50,3.20,0.00,0.30,14.00
1,2016-06-01 00:16:03,2016-06-01 00:50:50,1,17.30,-73.789596557617188,40.646923065185547,2,N,-73.978843688964844,40.763992309570313,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
2,2016-06-01 00:16:03,2016-06-01 00:29:18,1,2.05,-73.990600585937500,40.727523803710937,1,N,-73.990600585937500,40.727523803710937,1,11.00,0.50,0.50,1.00,0.00,0.30,13.30
2,2016-06-01 00:16:03,2016-06-01 00:18:39,6,0.66,-73.996780395507813,40.747501373291016,1,N,-73.990478515625000,40.756088256835937,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:16:03,2016-06-01 00:35:54,1,5.85,-73.994270324707031,40.751148223876953,1,N,-73.937049865722656,40.812538146972656,2,19.00,0.50,0.50,0.00,0.00,0.30,20.30
2,2016-06-01 00:16:04,2016-06-01 00:48:01,1,20.14,-73.781883239746094,40.644748687744141,2,N,-74.003326416015625,40.735439300537109,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
2,2016-06-01 00:16:04,2016-06-01 00:33:31,1,4.73,-73.985183715820313,40.728340148925781,1,N,-74.015968322753906,40.710941314697266,1,17.00,0.50,0.50,3.66,0.00,0.30,21.96
2,2016-06-01 00:16:04,2016-06-01 00:23:01,1,1.78,-73.954261779785156,40.778068542480469,1,N,-73.977401733398437,40.784339904785156,1,8.00,0.50,0.50,1.86,0.00,0.30,11.16
1,2016-06-01 00:16:05,2016-06-01 00:21:03,1,1.00,-73.994415283203125,40.751289367675781,1,N,-73.985191345214844,40.763500213623047,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
1,2016-06-01 00:16:05,2016-06-01 00:37:43,1,4.60,-73.983154296875000,40.762817382812500,1,N,-73.924156188964844,40.768180847167969,1,18.50,0.50,0.50,3.00,0.00,0.30,22.80
1,2016-06-01 00:16:05,2016-06-01 00:31:25,2,1.60,-73.990936279296875,40.724342346191406,1,N,-73.975578308105469,40.730239868164062,1,11.00,0.50,0.50,2.00,0.00,0.30,14.30
1,2016-06-01 00:16:06,2016-06-01 00:47:20,1,6.70,-73.971138000488281,40.755271911621094,1,N,-73.864318847656250,40.749622344970703,2,25.00,0.50,0.50,0.00,0.00,0.30,26.30
1,2016-06-01 00:16:07,2016-06-01 00:25:21,2,3.70,-74.003974914550781,40.729995727539063,1,N,-73.978141784667969,40.746620178222656,1,12.50,0.50,0.50,2.76,0.00,0.30,16.56
2,2016-06-01 00:16:07,2016-06-01 00:36:08,1,6.69,-73.978469848632812,40.762649536132813,1,N,-74.015998840332031,40.705039978027344,1,22.50,0.50,0.50,4.00,0.00,0.30,27.80
2,2016-06-01 00:16:08,2016-06-01 00:28:55,1,2.66,-73.939346313476562,40.790630340576172,1,N,-73.951515197753906,40.809894561767578,1,12.00,0.50,0.50,1.00,0.00,0.30,14.30
1,2016-06-01 00:16:09,2016-06-01 00:21:26,1,0.70,-73.981361389160156,40.747169494628906,1,N,-73.979789733886719,40.739273071289063,1,5.50,0.50,0.50,1.35,0.00,0.30,8.15
1,2016-06-01 00:16:09,2016-06-01 00:19:12,1,0.60,-73.991470336914063,40.731636047363281,1,N,-73.998588562011719,40.723880767822266,1,4.50,0.50,0.50,1.15,0.00,0.30,6.95
2,2016-06-01 00:16:09,2016-06-01 00:53:58,1,7.43,-73.965316772460938,40.806171417236328,1,N,-73.995521545410156,40.723331451416016,2,29.00,0.50,0.50,0.00,0.00,0.30,30.30
2,2016-06-01 00:16:09,2016-06-01 01:00:36,1,8.57,-73.976791381835938,40.759063720703125,1,N,-73.922203063964844,40.673641204833984,1,34.00,0.50,0.50,0.00,0.00,0.30,35.30
2,2016-06-01 00:16:09,2016-06-01 00:46:42,1,7.54,-73.985397338867187,40.758628845214844,1,N,-73.958847045898438,40.668289184570313,1,26.50,0.50,0.50,2.78,0.00,0.30,30.58
2,2016-06-01 00:16:09,2016-06-01 00:30:39,1,2.65,-73.987953186035156,40.743728637695313,1,N,-73.994659423828125,40.755058288574219,2,11.50,0.50,0.50,0.00,0.00,0.30,12.80
1,2016-06-01 00:16:10,2016-06-01 00:22:01,1,0.90,-73.983581542968750,40.726085662841797,1,N,-73.994621276855469,40.720584869384766,1,6.00,0.50,0.50,1.00,0.00,0.30,8.30
1,2016-06-01 00:16:10,2016-06-01 00:19:45,1,0.90,-74.008979797363281,40.730911254882812,1,N,-74.004730224609375,40.739841461181641,1,5.00,0.50,0.50,1.25,0.00,0.30,7.55
1,2016-06-01 00:16:10,2016-06-01 00:22:48,1,1.00,-73.987701416015625,40.747291564941406,1,N,-74.001693725585938,40.755737304687500,1,6.00,0.50,0.50,1.00,0.00,0.30,8.30
1,2016-06-01 00:16:10,2016-06-01 00:27:53,1,1.90,-73.989883422851562,40.735725402832031,1,N,-73.991065979003906,40.755428314208984,2,10.00,0.50,0.50,0.00,0.00,0.30,11.30
2,2016-06-01 00:16:10,2016-06-01 00:20:50,1,1.27,-73.974670410156250,40.753051757812500,1,N,-73.987380981445313,40.738639831542969,1,6.00,0.50,0.50,1.46,0.00,0.30,8.76
1,2016-06-01 00:16:11,2016-06-01 00:20:27,1,0.80,-73.982276916503906,40.742717742919922,1,N,-73.972831726074219,40.748611450195313,1,5.00,0.50,0.50,1.00,0.00,0.30,7.30
2,2016-06-01 00:16:11,2016-06-01 00:34:59,1,11.05,-73.872940063476563,40.774108886718750,1,N,-73.910942077636719,40.675708770751953,2,31.00,0.50,0.50,0.00,0.00,0.30,32.30
2,2016-06-01 00:16:11,2016-06-01 00:31:55,1,2.88,-73.948059082031250,40.829879760742188,1,N,-73.914947509765625,40.847320556640625,2,12.50,0.50,0.50,0.00,0.00,0.30,13.80
2,2016-06-01 00:16:11,2016-06-01 00:21:13,1,1.41,-73.999511718750000,40.733520507812500,1,N,-73.991111755371094,40.750328063964844,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
2,2016-06-01 00:16:11,2016-06-01 00:23:49,2,1.99,-73.981246948242188,40.768901824951172,1,N,-73.951789855957031,40.766078948974609,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
1,2016-06-01 00:16:12,2016-06-01 00:27:45,1,3.60,-73.956405639648437,40.771324157714844,1,N,-73.924438476562500,40.743644714355469,2,13.00,0.50,0.50,0.00,0.00,0.30,14.30
2,2016-06-01 00:16:12,2016-06-01 00:19:58,2,0.94,-73.967933654785156,40.756111145019531,1,N,-73.981338500976563,40.758491516113281,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
2,2016-06-01 00:16:12,2016-06-01 00:27:20,6,2.59,-73.977729797363281,40.760879516601563,1,N,-73.948013305664062,40.778808593750000,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
2,2016-06-01 00:16:12,2016-06-01 00:41:00,4,15.32,-73.870674133300781,40.773593902587891,1,N,-74.009399414062500,40.706249237060547,1,42.50,0.50,0.50,4.00,5.54,0.30,53.34
1,2016-06-01 00:16:13,2016-06-01 00:43:22,1,8.90,-74.002708435058594,40.728282928466797,1,N,-73.890098571777344,40.753181457519531,1,29.00,0.50,0.50,7.15,5.54,0.30,42.99
1,2016-06-01 00:16:13,2016-06-01 00:51:56,1,7.70,-74.002929687500000,40.733577728271484,1,N,-73.917526245117187,40.779891967773437,1,28.50,0.50,0.50,5.95,0.00,0.30,35.75
1,2016-06-01 00:16:13,2016-06-01 00:22:51,1,1.70,0.000000000000000,0.000000000000000,1,N,0.000000000000000,0.000000000000000,1,7.50,0.50,0.50,1.75,0.00,0.30,10.55
1,2016-06-01 00:16:13,2016-06-01 00:27:02,2,5.00,-73.872962951660156,40.774105072021484,1,N,-73.822158813476562,40.739334106445313,1,16.00,0.50,0.50,3.45,0.00,0.30,20.75
1,2016-06-01 00:16:13,2016-06-01 00:19:50,1,0.50,-73.966575622558594,40.804134368896484,1,N,-73.961151123046875,40.811599731445313,1,5.00,0.50,0.50,1.25,0.00,0.30,7.55
1,2016-06-01 00:16:13,2016-06-01 00:18:34,1,0.50,-73.981056213378906,40.737751007080078,1,N,-73.987426757812500,40.733386993408203,1,4.00,0.50,0.50,1.05,0.00,0.30,6.35
1,2016-06-01 00:16:14,2016-06-01 00:45:11,1,11.00,-73.988800048828125,40.693000793457031,1,N,-73.946884155273437,40.805721282958984,1,33.50,0.50,0.50,5.00,0.00,0.30,39.80
1,2016-06-01 00:16:14,2016-06-01 00:19:10,1,1.30,-73.952751159667969,40.780601501464844,1,N,-73.940635681152344,40.797233581542969,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
2,2016-06-01 00:16:14,2016-06-01 00:49:38,6,8.15,-74.000244140625000,40.730354309082031,1,N,-73.943046569824219,40.826412200927734,1,28.50,0.50,0.50,5.96,0.00,0.30,35.76
2,2016-06-01 00:16:14,2016-06-01 00:40:18,1,9.60,-73.990188598632812,40.719280242919922,1,N,-73.955543518066406,40.823101043701172,1,29.50,0.50,0.50,4.62,0.00,0.30,35.42
2,2016-06-01 00:16:15,2016-06-01 00:28:13,5,7.74,-73.864181518554687,40.770549774169922,1,N,-73.950904846191406,40.714050292968750,1,22.50,0.50,0.50,4.76,0.00,0.30,28.56
2,2016-06-01 00:16:15,2016-06-01 00:19:42,1,0.48,-74.004158020019531,40.742618560791016,1,N,-74.000160217285156,40.737918853759766,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:16:16,2016-06-01 00:38:42,1,13.78,-73.983100891113281,40.762321472167969,1,N,-73.880363464355469,40.882438659667969,2,38.00,0.50,0.50,0.00,0.00,0.30,39.30
1,2016-06-01 00:16:17,2016-06-01 00:24:08,1,1.30,-73.987052917480469,40.729423522949219,1,N,-73.999603271484375,40.719467163085937,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
1,2016-06-01 00:16:18,2016-06-01 00:20:46,1,1.00,-73.990951538085938,40.728157043457031,1,N,-73.979240417480469,40.736450195312500,1,5.50,0.50,0.50,1.00,0.00,0.30,7.80
1,2016-06-01 00:16:18,2016-06-01 00:22:56,1,1.20,-73.999877929687500,40.738769531250000,1,N,-73.983551025390625,40.735809326171875,1,7.00,0.50,0.50,1.65,0.00,0.30,9.95
1,2016-06-01 00:16:19,2016-06-01 00:36:19,1,3.90,-73.924911499023438,40.679115295410156,1,N,-73.880020141601562,40.646133422851562,2,17.00,0.50,0.50,0.00,0.00,0.30,18.30
1,2016-06-01 00:16:19,2016-06-01 00:28:15,1,2.80,-73.984893798828125,40.769199371337891,1,N,-73.982803344726563,40.739151000976563,1,11.50,0.50,0.50,2.00,0.00,0.30,14.80
1,2016-06-01 00:16:19,2016-06-01 00:33:24,1,5.10,-73.992027282714844,40.740333557128906,1,N,-73.944519042968750,40.800369262695313,2,17.00,0.50,0.50,0.00,0.00,0.30,18.30
1,2016-06-01 00:16:19,2016-06-01 00:27:52,1,4.40,-73.981002807617187,40.737724304199219,1,N,-74.015869140625000,40.705051422119141,1,15.00,0.50,0.50,1.00,0.00,0.30,17.30
2,2016-06-01 00:16:19,2016-06-01 00:23:50,1,1.32,-73.997611999511719,40.756420135498047,1,N,-74.006927490234375,40.743709564208984,1,7.00,0.50,0.50,1.00,0.00,0.30,9.30
2,2016-06-01 00:16:19,2016-06-01 00:49:47,2,20.07,-73.782096862792969,40.644622802734375,2,N,-73.966781616210938,40.798828125000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
2,2016-06-01 00:16:20,2016-06-01 00:34:12,2,9.23,-73.957572937011719,40.722240447998047,1,N,-73.960678100585938,40.654071807861328,2,27.00,0.50,0.50,0.00,0.00,0.30,28.30
2,2016-06-01 00:16:20,2016-06-01 00:30:08,1,3.82,-73.994178771972656,40.750831604003906,1,N,-73.949920654296875,40.776088714599609,1,13.50,0.50,0.50,2.96,0.00,0.30,17.76
1,2016-06-01 00:16:21,2016-06-01 00:34:19,1,9.70,-73.862609863281250,40.768959045410156,1,N,-73.959144592285156,40.769184112548828,2,26.50,0.50,0.50,0.00,5.54,0.30,33.34
1,2016-06-01 00:16:21,2016-06-01 00:21:00,1,0.50,-73.986778259277344,40.758049011230469,1,N,-73.977745056152344,40.754234313964844,1,5.00,0.50,0.50,0.00,0.00,0.30,6.30
2,2016-06-01 00:16:21,2016-06-01 00:23:11,3,1.60,-73.984107971191406,40.754993438720703,1,N,-73.992431640625000,40.737552642822266,1,7.50,0.50,0.50,1.76,0.00,0.30,10.56
2,2016-06-01 00:16:21,2016-06-01 00:52:12,2,23.85,-73.863616943359375,40.769748687744141,4,N,-73.790985107421875,41.019397735595703,1,86.50,0.50,0.50,0.00,5.54,0.30,93.34
1,2016-06-01 00:16:22,2016-06-01 00:32:26,1,4.30,-73.993133544921875,40.736694335937500,1,N,-73.980072021484375,40.682037353515625,1,16.00,0.50,0.50,4.30,0.00,0.30,21.60
2,2016-06-01 00:16:22,2016-06-01 00:25:16,1,2.33,-73.970443725585937,40.759128570556641,1,N,-73.982192993164063,40.731819152832031,1,9.50,0.50,0.50,1.00,0.00,0.30,11.80
2,2016-06-01 00:16:22,2016-06-01 00:20:08,5,1.24,-73.967819213867188,40.755638122558594,1,N,-73.991828918457031,40.750541687011719,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
2,2016-06-01 00:16:23,2016-06-01 00:32:48,1,4.57,-73.983322143554688,40.747447967529297,1,N,-73.945793151855469,40.801563262939453,2,15.50,0.50,0.50,0.00,0.00,0.30,16.80
1,2016-06-01 00:16:24,2016-06-01 00:28:12,1,2.50,-73.995552062988281,40.754661560058594,1,N,-74.000953674316406,40.721080780029297,2,10.00,0.50,0.50,0.00,0.00,0.30,11.30
1,2016-06-01 00:16:25,2016-06-01 00:27:36,1,4.90,-73.972053527832031,40.750274658203125,1,N,-74.009803771972656,40.705768585205078,2,16.00,0.50,0.50,0.00,0.00,0.30,17.30
1,2016-06-01 00:16:25,2016-06-01 00:37:09,1,9.00,-73.968612670898437,40.799221038818359,1,N,-73.902587890625000,40.912349700927734,1,27.50,0.50,0.50,0.05,2.54,0.30,31.39
2,2016-06-01 00:16:25,2016-06-01 00:26:31,2,2.76,-73.945060729980469,40.747631072998047,1,N,-73.968338012695312,40.753208160400391,1,11.00,0.50,0.50,2.00,0.00,0.30,14.30
2,2016-06-01 00:16:25,2016-06-01 00:43:47,3,17.19,-73.791488647460938,40.645442962646484,2,N,-73.987480163574219,40.741405487060547,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
2,2016-06-01 00:16:26,2016-06-01 00:28:50,5,2.21,-73.987937927246094,40.743751525878906,1,N,-73.968803405761719,40.764419555664063,2,10.50,0.50,0.50,0.00,0.00,0.30,11.80
1,2016-06-01 00:16:27,2016-06-01 00:23:55,1,1.70,-73.994842529296875,40.723342895507813,1,N,-73.998558044433594,40.740215301513672,1,8.00,0.50,0.50,1.85,0.00,0.30,11.15
1,2016-06-01 00:16:28,2016-06-01 00:26:25,1,1.70,-74.009635925292969,40.738548278808594,1,N,-73.999145507812500,40.721370697021484,1,8.50,0.50,0.50,1.95,0.00,0.30,11.75
